class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Moving,0.9260967969894409,0.5779508948326111,-0.2962081730365753,0.9996181726455688,0.9438121914863586,0.6049558520317078,-0.2552849352359772,0.9993945360183716,0.9403527975082397,0.6212247610092163,-0.25537633895874023,0.9992881417274475,0.9366917610168457,0.6367515921592712,-0.25566866993904114,0.9993937015533447,0.949744701385498,0.5649723410606384,-0.2566274404525757,0.9993773102760315,0.9509915113449097,0.5525636672973633,-0.25652697682380676,0.9991588592529297,0.9526195526123047,0.5386494398117065,-0.2567232847213745,0.9993118047714233,0.9194467663764954,0.657886266708374,-0.030029240995645523,0.9991764426231384,0.9409579038619995,0.5223177671432495,-0.03256700932979584,0.9996224641799927,0.8945034742355347,0.6003967523574829,-0.211277037858963,0.9997807145118713,0.9047821164131165,0.5545199513435364,-0.2125859558582306,0.9998313188552856,0.7856172323226929,0.7195307612419128,0.007803785149008036,0.9997429251670837,0.8150585889816284,0.3961085379123688,0.07424183189868927,0.9996680021286011,0.5964267253875732,0.7913025617599487,-0.3109027147293091,0.9375858902931213,0.629201352596283,0.29623451828956604,0.08931127190589905,0.8107692003250122,0.7404537796974182,0.6969874501228333,-0.7598674297332764,0.9406703114509583,0.5110703706741333,0.21353480219841003,-0.09424254298210144,0.6773550510406494,0.779152512550354,0.6800105571746826,-0.8389555215835571,0.912206768989563,0.4658734202384949,0.18213126063346863,-0.12763483822345734,0.6484380960464478,0.8053528666496277,0.6893119812011719,-0.8146598935127258,0.902162492275238,0.4683939814567566,0.20422571897506714,-0.18154765665531158,0.6519953012466431,0.7833044528961182,0.6857767105102539,-0.7603517174720764,0.8729854226112366,0.4825149178504944,0.2085702121257782,-0.12119518220424652,0.6505770683288574,0.44448351860046387,0.6072471737861633,-0.008875766769051552,0.9986262321472168,0.46571412682533264,0.40200698375701904,0.008913669735193253,0.9983837604522705,0.18398740887641907,0.746982216835022,-0.5021269917488098,0.9838650822639465,0.31758445501327515,0.13537278771400452,-0.4434194564819336,0.9897527694702148,0.058669716119766235,0.5125735998153687,0.035009998828172684,0.8541576266288757,0.12276842445135117,0.3655570149421692,0.12503714859485626,0.8792787194252014,0.08003655076026917,0.4692061245441437,0.08470183610916138,0.5756384134292603,0.12377846240997314,0.43093767762184143,0.17688165605068207,0.6799691319465637,-0.05903393030166626,0.4892536997795105,-0.09216714650392532,0.7408483624458313,0.019170403480529785,0.33787333965301514,0.034071121364831924,0.766086995601654
Moving,0.9190333485603333,0.5725643038749695,-0.27404025197029114,0.9996529817581177,0.9397755861282349,0.6024458408355713,-0.24822255969047546,0.9994509816169739,0.9373882412910461,0.6168530583381653,-0.24825377762317657,0.9993552565574646,0.9347143173217773,0.6299571394920349,-0.24853427708148956,0.9994511008262634,0.9451367259025574,0.5642421841621399,-0.23886902630329132,0.9994341135025024,0.9468314051628113,0.552443265914917,-0.2387315332889557,0.9992356896400452,0.9486886262893677,0.539040207862854,-0.23880937695503235,0.9993739128112793,0.9190451502799988,0.6539839506149292,-0.06923384964466095,0.9992552995681763,0.9383454322814941,0.5299921631813049,-0.025987261906266212,0.9996542930603027,0.8892233967781067,0.594338059425354,-0.20762312412261963,0.9998010993003845,0.8963400721549988,0.5492404699325562,-0.19378848373889923,0.9998453259468079,0.7867981195449829,0.7211664915084839,-0.05583963543176651,0.9997643828392029,0.8079559206962585,0.4207310080528259,0.07649748772382736,0.9996866583824158,0.59720778465271,0.7959107160568237,-0.34324899315834045,0.9431828856468201,0.6419890522956848,0.31477978825569153,0.1144806519150734,0.8225921988487244,0.693524956703186,0.6642614603042603,-0.7385193705558777,0.9458829164505005,0.5671394467353821,0.18835483491420746,-0.043903231620788574,0.7033835649490356,0.7160285711288452,0.6248776316642761,-0.8017411231994629,0.9194183349609375,0.5375886559486389,0.1280771940946579,-0.07087508589029312,0.6752828359603882,0.7343463897705078,0.6230096817016602,-0.7638314962387085,0.9101824760437012,0.546842634677887,0.12881867587566376,-0.12939205765724182,0.6787050366401672,0.7291020750999451,0.6327446103096008,-0.7277588248252869,0.8833078145980835,0.5533590912818909,0.15509586036205292,-0.07499419152736664,0.677208662033081,0.4428916871547699,0.5992978811264038,-0.014514545910060406,0.9985571503639221,0.46337610483169556,0.40194171667099,0.014517011120915413,0.9981893301010132,0.20091843605041504,0.7479873299598694,-0.5137420892715454,0.9847013354301453,0.3014196753501892,0.13709735870361328,-0.39525267481803894,0.9899288415908813,0.11698214709758759,0.4681979715824127,-0.03103819116950035,0.8590814471244812,0.1330292522907257,0.37185174226760864,0.13014045357704163,0.8800328969955444,0.1270069181919098,0.4325169026851654,0.015882063657045364,0.5804194211959839,0.13362804055213928,0.42129838466644287,0.18018290400505066,0.6752472519874573,0.007467611227184534,0.40967658162117004,-0.11125028133392334,0.7485978007316589,0.02148435264825821,0.3382972478866577,0.07917182147502899,0.766765832901001
Moving,0.9191730618476868,0.5619882345199585,-0.12864616513252258,0.9996391534805298,0.9391059875488281,0.5961454510688782,-0.10728651285171509,0.999456524848938,0.9366037249565125,0.6096019744873047,-0.107427679002285,0.9993733763694763,0.9338329434394836,0.6215370893478394,-0.10786189138889313,0.9994754195213318,0.9446091651916504,0.5608231425285339,-0.08761945366859436,0.9994065165519714,0.9461075067520142,0.5506121516227722,-0.08747051656246185,0.9992033243179321,0.9476293325424194,0.5388626456260681,-0.08747412264347076,0.999341607093811,0.9169039726257324,0.6459840536117554,0.010758585296571255,0.9993007779121399,0.9340135455131531,0.5352523326873779,0.11456896364688873,0.9995508193969727,0.888198971748352,0.5845910310745239,-0.08351707458496094,0.9997885823249817,0.8960733413696289,0.5385605096817017,-0.053963690996170044,0.9997692704200745,0.7865296006202698,0.7211248278617859,-0.049602117389440536,0.9997707605361938,0.8013584017753601,0.42663678526878357,0.20776648819446564,0.999250054359436,0.6070581674575806,0.7853454947471619,-0.18713395297527313,0.9449449181556702,0.648554801940918,0.34017106890678406,0.15902115404605865,0.801689863204956,0.61603844165802,0.6675537824630737,-0.42904314398765564,0.9449299573898315,0.695635199546814,0.19218604266643524,-0.10214854776859283,0.7004597783088684,0.6097085475921631,0.6371152400970459,-0.4778185486793518,0.9176527261734009,0.7126249074935913,0.13980044424533844,-0.15616104006767273,0.6733857989311218,0.6358585953712463,0.6376670002937317,-0.47597217559814453,0.9088443517684937,0.7350238561630249,0.14837010204792023,-0.19393916428089142,0.6774498224258423,0.6419307589530945,0.6443207263946533,-0.4303126335144043,0.8831080198287964,0.7253113389015198,0.16638854146003723,-0.13539965450763702,0.6770663261413574,0.44316473603248596,0.5976770520210266,-0.028692787513136864,0.9984480738639832,0.4627033770084381,0.40272411704063416,0.028899282217025757,0.9978187680244446,0.20768913626670837,0.7484124898910522,-0.49560824036598206,0.9858860373497009,0.2999383807182312,0.1374160647392273,-0.33315542340278625,0.9905100464820862,0.12496767938137054,0.4739508628845215,0.03946729749441147,0.8686848282814026,0.13771146535873413,0.38288527727127075,0.14853419363498688,0.8881532549858093,0.13767579197883606,0.43877676129341125,0.09092879295349121,0.5874083042144775,0.138574481010437,0.42108339071273804,0.19426850974559784,0.6861810088157654,0.012654388323426247,0.4146856963634491,-0.03323494270443916,0.7614348530769348,0.022924963384866714,0.3457857668399811,0.10044991970062256,0.7800864577293396
Moving,0.9175657033920288,0.5503605008125305,-0.1808473914861679,0.9996713399887085,0.937728762626648,0.5868777632713318,-0.1630859076976776,0.999504029750824,0.9354479908943176,0.6001189351081848,-0.16310924291610718,0.9994296431541443,0.9328874349594116,0.6125566363334656,-0.16336777806282043,0.9995222687721252,0.9430023431777954,0.553788423538208,-0.14433039724826813,0.9994567632675171,0.9444878697395325,0.5454156398773193,-0.14419901371002197,0.9992728233337402,0.9459516406059265,0.5366114377975464,-0.14415261149406433,0.999397873878479,0.9158782958984375,0.6397915482521057,-0.05351061373949051,0.9993664622306824,0.9317439198493958,0.5370432138442993,0.061532266438007355,0.9995792508125305,0.8865612745285034,0.572433590888977,-0.13041894137859344,0.9998062252998352,0.8937273025512695,0.5305198431015015,-0.10220298916101456,0.9997846484184265,0.7852572798728943,0.7213179469108582,-0.062436897307634354,0.9997891187667847,0.8012225031852722,0.42521971464157104,0.17590121924877167,0.9992688298225403,0.6086052656173706,0.7842962145805359,-0.10778863728046417,0.9495968222618103,0.6577917337417603,0.3372842073440552,0.07971125841140747,0.8167514204978943,0.5240846872329712,0.6758363246917725,-0.28081873059272766,0.9489285349845886,0.7489937543869019,0.24619357287883759,-0.3388214409351349,0.7287954092025757,0.4755583703517914,0.6638520956039429,-0.3187701404094696,0.9227035045623779,0.7837697267532349,0.22172054648399353,-0.41300496459007263,0.7032669186592102,0.48939627408981323,0.64409339427948,-0.3463144302368164,0.9145609140396118,0.8020949363708496,0.23174075782299042,-0.4193386435508728,0.7067872285842896,0.5069689154624939,0.6501361727714539,-0.2894885241985321,0.8910962343215942,0.7912168502807617,0.24630877375602722,-0.3570987582206726,0.7059004902839661,0.4398444592952728,0.5950687527656555,-0.032473839819431305,0.998485267162323,0.45626100897789,0.40066128969192505,0.03259782865643501,0.9978669285774231,0.20506319403648376,0.752483606338501,-0.432098925113678,0.9871304631233215,0.3010193109512329,0.13567706942558289,-0.30281394720077515,0.9912874698638916,0.10989134013652802,0.4852455258369446,0.08723438531160355,0.8802431225776672,0.13793906569480896,0.3870992958545685,0.1664515882730484,0.8979472517967224,0.1251630187034607,0.45551127195358276,0.13167917728424072,0.6126696467399597,0.1383487433195114,0.42191609740257263,0.20780284702777863,0.7096992135047913,8.787739352555946e-05,0.45913538336753845,-0.012140672653913498,0.7806407809257507,0.02287910506129265,0.3411121368408203,0.1040581688284874,0.7984689474105835
Moving,0.9140378832817078,0.546441376209259,-0.19948787987232208,0.9996979832649231,0.935526967048645,0.5839036703109741,-0.19632588326931,0.999541163444519,0.9334980249404907,0.5974884629249573,-0.1962059885263443,0.9994751811027527,0.9312488436698914,0.6105297207832336,-0.1963505744934082,0.9995601177215576,0.9414837956428528,0.5510871410369873,-0.15438374876976013,0.9994940757751465,0.943515419960022,0.5432222485542297,-0.15440279245376587,0.999326229095459,0.9453945159912109,0.5357841849327087,-0.1549258977174759,0.9994394183158875,0.915549099445343,0.638970136642456,-0.1028522476553917,0.9994223713874817,0.931725800037384,0.5391790866851807,0.05311043933033943,0.9995806217193604,0.8832302093505859,0.5665426850318909,-0.16363272070884705,0.9998214244842529,0.8906418085098267,0.5275346636772156,-0.12347501516342163,0.9997959733009338,0.7852712869644165,0.7219158411026001,-0.09509969502687454,0.9998055696487427,0.8012585639953613,0.4271324574947357,0.1504342406988144,0.9992499947547913,0.608180582523346,0.7824637293815613,-0.12713806331157684,0.9539877772331238,0.651204526424408,0.3482933044433594,-0.02641518972814083,0.8281747102737427,0.4749029576778412,0.6820381283760071,-0.27151724696159363,0.9528957009315491,0.766133189201355,0.3007218539714813,-0.47988829016685486,0.7543984055519104,0.4233102798461914,0.6925055384635925,-0.3082725405693054,0.9277217984199524,0.8095430135726929,0.2876516878604889,-0.5585061311721802,0.7305579781532288,0.43405255675315857,0.6537412405014038,-0.3368915617465973,0.9201821088790894,0.8224140405654907,0.2988137900829315,-0.5543557405471802,0.7334712147712708,0.4516805112361908,0.6522530913352966,-0.27926865220069885,0.8988680839538574,0.8110690116882324,0.30860915780067444,-0.49250850081443787,0.7318387031555176,0.4357818067073822,0.5945814847946167,-0.03287479653954506,0.9985424280166626,0.4552922248840332,0.4009714126586914,0.032895248383283615,0.997890293598175,0.20363780856132507,0.7596070170402527,-0.44416341185569763,0.9881905317306519,0.3019445836544037,0.1255577951669693,-0.2824653387069702,0.9919496178627014,0.10563361644744873,0.49704796075820923,0.09511486440896988,0.8898975253105164,0.14204539358615875,0.3857622444629669,0.19623462855815887,0.9062331318855286,0.12482795864343643,0.465457022190094,0.14233341813087463,0.6333529353141785,0.1375456154346466,0.4220210313796997,0.23932614922523499,0.7292061448097229,-0.02129468321800232,0.4796895384788513,-4.350455856183544e-05,0.7962207794189453,0.0258319228887558,0.325059711933136,0.13888870179653168,0.8135932087898254
Moving,0.9134525060653687,0.5418311357498169,-0.21614548563957214,0.9997124671936035,0.9347219467163086,0.5775085687637329,-0.20030847191810608,0.9995571970939636,0.9325658679008484,0.5911533832550049,-0.20026454329490662,0.9994990229606628,0.9303454160690308,0.6045169830322266,-0.20045027136802673,0.9995808005332947,0.9409317970275879,0.5469052791595459,-0.17574332654476166,0.9995031952857971,0.9430046081542969,0.5399942994117737,-0.17567536234855652,0.9993439316749573,0.9449063539505005,0.5338014364242554,-0.17592363059520721,0.9994497299194336,0.9152113199234009,0.6358846426010132,-0.10492919385433197,0.9994621872901917,0.9313632249832153,0.5392150282859802,0.03781815990805626,0.9995130896568298,0.8827028274536133,0.5611099600791931,-0.16556155681610107,0.9998278617858887,0.8903812170028687,0.5249121189117432,-0.1352778971195221,0.9997868537902832,0.7852622270584106,0.7221998572349548,-0.10005219280719757,0.9998165369033813,0.8014475107192993,0.42778342962265015,0.15217292308807373,0.9991561770439148,0.6076247692108154,0.7795186638832092,-0.13961051404476166,0.957709789276123,0.6458131670951843,0.3521142899990082,-0.032371971756219864,0.8353660702705383,0.4685731530189514,0.6843692660331726,-0.2726164162158966,0.9560032486915588,0.7727801203727722,0.32074224948883057,-0.4859861731529236,0.7766429781913757,0.4182604253292084,0.7016966938972473,-0.306435227394104,0.9312885999679565,0.8177803158760071,0.3102608323097229,-0.5627806782722473,0.7540870904922485,0.4282357096672058,0.6602591872215271,-0.33545586466789246,0.924210250377655,0.8270469903945923,0.32252174615859985,-0.5578718185424805,0.7563186883926392,0.4453722834587097,0.6540032029151917,-0.2798362970352173,0.9047574400901794,0.8158947229385376,0.33224254846572876,-0.4982370436191559,0.7536936402320862,0.4312289357185364,0.593095600605011,-0.03587288409471512,0.9985378980636597,0.45355620980262756,0.4000113606452942,0.03582855686545372,0.9978201985359192,0.20246580243110657,0.7667446136474609,-0.4439152777194977,0.9890469908714294,0.3098272383213043,0.10433508455753326,-0.26765957474708557,0.9924432635307312,0.10521712154150009,0.49882757663726807,0.1038370355963707,0.8974676728248596,0.15013755857944489,0.3604887127876282,0.20363593101501465,0.9132913947105408,0.12209086120128632,0.46536943316459656,0.15256930887699127,0.6477563977241516,0.13684307038784027,0.41131919622421265,0.2464902102947235,0.7464509010314941,-0.029282623901963234,0.47980526089668274,0.010670348070561886,0.8074429631233215,0.033420123159885406,0.2810148596763611,0.14279380440711975,0.8263751864433289
Moving,0.9137939214706421,0.5427882075309753,-0.20714673399925232,0.9997349977493286,0.9347759485244751,0.5778993368148804,-0.19283601641654968,0.9995905160903931,0.9326173067092896,0.591891348361969,-0.19280754029750824,0.9995386004447937,0.9303922653198242,0.605688214302063,-0.19300952553749084,0.9996142387390137,0.940825343132019,0.5463560819625854,-0.16908636689186096,0.9995356798171997,0.9427741169929504,0.5394642353057861,-0.16893772780895233,0.9993888139724731,0.9445675611495972,0.5335257053375244,-0.16892701387405396,0.999485433101654,0.9152081608772278,0.6362519860267639,-0.08900924772024155,0.9995089173316956,0.9304717183113098,0.5390569567680359,0.04458065703511238,0.9995107650756836,0.8830021023750305,0.5630448460578918,-0.159942626953125,0.9998399019241333,0.8904790878295898,0.5252857804298401,-0.12568065524101257,0.9997923970222473,0.7853198647499084,0.7224497199058533,-0.08542711287736893,0.9998304843902588,0.7984269857406616,0.42827409505844116,0.16838230192661285,0.9990447163581848,0.6076209545135498,0.779431939125061,-0.12740136682987213,0.9611876010894775,0.6327930688858032,0.3549906015396118,-0.0031625598203390837,0.8416869044303894,0.4898048937320709,0.687499463558197,-0.280782550573349,0.9595145583152771,0.7571916580200195,0.3163627088069916,-0.43476739525794983,0.7970001697540283,0.43937474489212036,0.703718900680542,-0.3168153762817383,0.9360925555229187,0.8013841509819031,0.30411073565483093,-0.5089954733848572,0.7757457494735718,0.45357999205589294,0.6630449295043945,-0.34376823902130127,0.9295483827590942,0.8137531280517578,0.31307342648506165,-0.5070787072181702,0.7773954272270203,0.47115716338157654,0.655408501625061,-0.2876361906528473,0.9118027091026306,0.8009382486343384,0.32274362444877625,-0.4478676915168762,0.7741085886955261,0.4295048117637634,0.5933533310890198,-0.040052369236946106,0.9985902309417725,0.4520775377750397,0.39990413188934326,0.04001619294285774,0.9978216290473938,0.20181450247764587,0.7680642604827881,-0.46332329511642456,0.9898787140846252,0.3145172894001007,0.09708215296268463,-0.27168190479278564,0.9929099678993225,0.10032238811254501,0.5073273777961731,0.0943840742111206,0.9048915505409241,0.15764817595481873,0.3434197008609772,0.20751707255840302,0.9200001955032349,0.11743271350860596,0.46621173620224,0.1445903331041336,0.6630317568778992,0.1411747932434082,0.4005248248577118,0.2508987784385681,0.7633346915245056,-0.0297430157661438,0.48404213786125183,0.007155521307140589,0.8188258409500122,0.0382462702691555,0.2644173204898834,0.15518924593925476,0.8386190533638
Moving,0.9138988256454468,0.5419330596923828,-0.1886330544948578,0.999756395816803,0.9348759651184082,0.5772637128829956,-0.17470219731330872,0.9996227025985718,0.93267822265625,0.5918182134628296,-0.17464607954025269,0.9995762705802917,0.930413544178009,0.6058988571166992,-0.17479878664016724,0.999645471572876,0.9409198760986328,0.5452484488487244,-0.1510063111782074,0.9995704293251038,0.9428153038024902,0.5384004712104797,-0.15087780356407166,0.9994364976882935,0.9445527791976929,0.5325934290885925,-0.1508035510778427,0.9995241761207581,0.9151442646980286,0.6362879872322083,-0.07594625651836395,0.9995514750480652,0.9304109811782837,0.5389506816864014,0.0590997152030468,0.9995343685150146,0.8831828832626343,0.5627736449241638,-0.14331641793251038,0.9998517036437988,0.8907588720321655,0.5241298079490662,-0.10821052640676498,0.9998031854629517,0.7852620482444763,0.722791850566864,-0.07099410891532898,0.9998432397842407,0.7988125085830688,0.42210885882377625,0.17404678463935852,0.9990711212158203,0.610346257686615,0.779796838760376,-0.08816824108362198,0.9640100598335266,0.6394913792610168,0.3517603874206543,0.03609555587172508,0.8513738512992859,0.5287883281707764,0.6879057288169861,-0.2811278998851776,0.9621570706367493,0.7470707893371582,0.2982940375804901,-0.3654542565345764,0.8154993057250977,0.4889489710330963,0.7011414170265198,-0.32109686732292175,0.9396708011627197,0.7834959030151367,0.27880972623825073,-0.4375358521938324,0.7954243421554565,0.5062789916992188,0.6638170480728149,-0.3499434292316437,0.9335727691650391,0.800975501537323,0.2900763154029846,-0.44528326392173767,0.7967456579208374,0.5205442905426025,0.6568872332572937,-0.2898666262626648,0.9171568155288696,0.7898690104484558,0.30016452074050903,-0.3825576603412628,0.79314124584198,0.4293844699859619,0.5919960141181946,-0.03938543424010277,0.9986608028411865,0.4513722062110901,0.3962247669696808,0.03941195458173752,0.9979184865951538,0.20127156376838684,0.7710101008415222,-0.4567914605140686,0.9907060265541077,0.3153029680252075,0.09857048839330673,-0.28868597745895386,0.9934431314468384,0.09767703711986542,0.5076515674591064,0.09305118024349213,0.9124938249588013,0.1575026959180832,0.3459252715110779,0.20119304955005646,0.9262102842330933,0.1147327795624733,0.46663862466812134,0.14166824519634247,0.6796173453330994,0.14280849695205688,0.4032309651374817,0.24855244159698486,0.7769964337348938,-0.033484574407339096,0.5013102889060974,0.0014102138811722398,0.8314809203147888,0.040075886994600296,0.2788557708263397,0.1583297997713089,0.8502949476242065
Moving,0.914132297039032,0.5428756475448608,-0.2704628109931946,0.9997681379318237,0.9349552989006042,0.5781093835830688,-0.25065305829048157,0.9996463656425476,0.9327123761177063,0.5927101373672485,-0.25069841742515564,0.9996035695075989,0.9304068684577942,0.6067656874656677,-0.25102126598358154,0.9996700286865234,0.9409937858581543,0.5456845760345459,-0.2271941900253296,0.9995893836021423,0.9428685903549194,0.5384624004364014,-0.22698505222797394,0.9994575381278992,0.9445965886116028,0.5332021117210388,-0.22695307433605194,0.9995402693748474,0.9146460294723511,0.6365946531295776,-0.10755046457052231,0.9995850324630737,0.9303559064865112,0.5396788120269775,0.01447661779820919,0.9995484352111816,0.8832355737686157,0.5638163089752197,-0.21411475539207458,0.9998619556427002,0.8909908533096313,0.5248727202415466,-0.179989293217659,0.999811589717865,0.7851528525352478,0.7231377959251404,-0.08384419977664948,0.9998531937599182,0.7991644144058228,0.42368876934051514,0.15470919013023376,0.999116063117981,0.6038599014282227,0.7828493118286133,-0.2925860285758972,0.9667767882347107,0.6489065885543823,0.3483678698539734,0.22754433751106262,0.8440964221954346,0.6352917551994324,0.6478744745254517,-0.6107937097549438,0.9647064208984375,0.7017887830734253,0.23425264656543732,0.06548943370580673,0.8216190934181213,0.6498128175735474,0.6039356589317322,-0.6737356781959534,0.9430740475654602,0.719049334526062,0.1812899261713028,0.02972983755171299,0.801613986492157,0.6762509942054749,0.5984482169151306,-0.6411417126655579,0.93720942735672,0.7309897541999817,0.1836211234331131,-0.02807815745472908,0.8031450510025024,0.6738141179084778,0.6127216815948486,-0.5999758839607239,0.9213536977767944,0.723576009273529,0.20533384382724762,0.03198399394750595,0.7998557090759277,0.4294382929801941,0.5920740365982056,-0.038177140057086945,0.9987152218818665,0.4512840807437897,0.39807194471359253,0.03818349912762642,0.9979279637336731,0.20083710551261902,0.7704898118972778,-0.44745126366615295,0.9914311766624451,0.3123854696750641,0.11015007644891739,-0.3327770233154297,0.9939073324203491,0.09664065390825272,0.5080037117004395,0.14120712876319885,0.9191014766693115,0.15573284029960632,0.3739207983016968,0.2693839371204376,0.930414617061615,0.11640481650829315,0.46737971901893616,0.19639043509960175,0.6922483444213867,0.14430810511112213,0.41336795687675476,0.33083778619766235,0.7842517495155334,-0.015265989117324352,0.4724925458431244,0.041919250041246414,0.8425576090812683,0.03904539719223976,0.3213675618171692,0.24983176589012146,0.8579123020172119
Moving,0.9143260717391968,0.5437816381454468,-0.3092987537384033,0.9997864365577698,0.9349899291992188,0.5783326029777527,-0.28674718737602234,0.999674916267395,0.9327049255371094,0.5929405689239502,-0.2867720425128937,0.999636173248291,0.9303510785102844,0.6070663332939148,-0.28708401322364807,0.9996973872184753,0.9410211443901062,0.5459926128387451,-0.2705581784248352,0.9996203780174255,0.9429437518119812,0.5386272072792053,-0.27035146951675415,0.9994980096817017,0.9447208642959595,0.5332337021827698,-0.27033689618110657,0.9995726943016052,0.9142925143241882,0.6368831396102905,-0.12155340611934662,0.9996210932731628,0.9305605888366699,0.539592444896698,-0.035391613841056824,0.9995827674865723,0.8832129240036011,0.5647289156913757,-0.2445451021194458,0.9998738169670105,0.8911496996879578,0.5251522660255432,-0.22032955288887024,0.9998266100883484,0.7852521538734436,0.7219757437705994,-0.08986471593379974,0.999864935874939,0.7992910146713257,0.4233972728252411,0.0974743515253067,0.9991899728775024,0.5985890030860901,0.7929521799087524,-0.3533218801021576,0.9695819020271301,0.6495433449745178,0.3417251408100128,0.17565502226352692,0.8479782342910767,0.6614056825637817,0.6484222412109375,-0.6878129839897156,0.9673570990562439,0.5993797779083252,0.18421319127082825,0.009779470041394234,0.8300413489341736,0.6867287158966064,0.6024735569953918,-0.7478107213973999,0.9466441869735718,0.5828584432601929,0.12198290228843689,-0.01875162497162819,0.8097073435783386,0.7082257270812988,0.5984828472137451,-0.7056971192359924,0.9410524368286133,0.5907202959060669,0.11742441356182098,-0.08336588740348816,0.8113791346549988,0.7026601433753967,0.6127826571464539,-0.6738544702529907,0.9259417653083801,0.5931673645973206,0.14135082066059113,-0.024828698486089706,0.8085199594497681,0.42957907915115356,0.5908886194229126,-0.03339085355401039,0.9987727999687195,0.45122212171554565,0.3975372016429901,0.03330646827816963,0.9979984760284424,0.20054586231708527,0.7694038152694702,-0.4506250321865082,0.9920664429664612,0.31078723073005676,0.117677241563797,-0.40189728140830994,0.9943426251411438,0.09647171944379807,0.5086122155189514,0.12649789452552795,0.9241787195205688,0.15457919239997864,0.38202163577079773,0.2522335648536682,0.9337897300720215,0.12099101394414902,0.4680727422237396,0.18061162531375885,0.6989639401435852,0.14551711082458496,0.4186650514602661,0.29375404119491577,0.7872176766395569,-0.007104565855115652,0.46037447452545166,0.037541188299655914,0.8504822254180908,0.038889653980731964,0.3349209427833557,0.19472740590572357,0.863577663898468
